1723424360,internal_process,telegraf-polling-service,enum,1.31.2,0
1723424360,internal_serializer,telegraf-polling-service,csv,1.31.2,0,0,0,0
1723424360,internal_write,telegraf-polling-service,file,1.31.2,10000,0,0,0,0,0,0,0,0
1723424360,internal_gather,telegraf-polling-service,prometheus,1.31.2,0,0,0,0
1723424360,internal_write,telegraf-polling-service,prometheus,1.31.2,0
1723424360,internal_gather,telegraf-polling-service,internal,1.31.2,0,0,0,0
1723424360,internal_write,telegraf-polling-service,internal,1.31.2,0
1723424360,internal_agent,1.22.5,telegraf-polling-service,1.31.2,0,0,0,0,0
1723424360,forwarder_ack_total,telegraf-polling-service,default-perfman-base-pipeline-output-0,perfman-base-pipeline,0,https://10.42.0.157:2469/metrics,output,Sink,1672940
1723424360,forwarder_data_read_total,telegraf-polling-service,default-perfman-base-pipeline-output-0,perfman-base-pipeline,0,https://10.42.0.157:2469/metrics,output,Sink,1672940
1723424360,forwarder_forward_chunk_processing_time,telegraf-polling-service,perfman-base-pipeline,0,https://10.42.0.157:2469/metrics,output,Sink,348740,348740,0,288599,288058,348740,43623,348740,24,288637,348740,61808032718
1723424360,forwarder_read_error_total,telegraf-polling-service,default-perfman-base-pipeline-output-0,perfman-base-pipeline,0,https://10.42.0.157:2469/metrics,output,Sink,1
1723424360,forwarder_read_total,telegraf-polling-service,default-perfman-base-pipeline-output-0,perfman-base-pipeline,0,https://10.42.0.157:2469/metrics,output,Sink,1672940
1723424360,forwarder_write_bytes_total,telegraf-polling-service,output,perfman-base-pipeline,0,https://10.42.0.157:2469/metrics,output,Sink,117105800
1723424360,forwarder_write_total,telegraf-polling-service,output,perfman-base-pipeline,0,https://10.42.0.157:2469/metrics,output,Sink,1672940
1723424360,go_gc_duration_seconds,telegraf-polling-service,https://10.42.0.157:2469/metrics,0.000037542,0.000138583,0.000336666,0.000620792,0.002287916,5593,2.279135054
1723424360,go_goroutines,telegraf-polling-service,https://10.42.0.157:2469/metrics,38
1723424360,go_info,telegraf-polling-service,https://10.42.0.157:2469/metrics,go1.21.9,1
1723424360,go_memstats_alloc_bytes,telegraf-polling-service,https://10.42.0.157:2469/metrics,11236000
1723424360,go_memstats_alloc_bytes_total,telegraf-polling-service,https://10.42.0.157:2469/metrics,50524925312
1723424360,go_memstats_buck_hash_sys_bytes,telegraf-polling-service,https://10.42.0.157:2469/metrics,1800429
1723424360,go_memstats_frees_total,telegraf-polling-service,https://10.42.0.157:2469/metrics,379222019
1723424360,go_memstats_gc_sys_bytes,telegraf-polling-service,https://10.42.0.157:2469/metrics,4927208
1723424360,go_memstats_heap_alloc_bytes,telegraf-polling-service,https://10.42.0.157:2469/metrics,11236000
1723424360,go_memstats_heap_idle_bytes,telegraf-polling-service,https://10.42.0.157:2469/metrics,14573568
1723424360,go_memstats_heap_inuse_bytes,telegraf-polling-service,https://10.42.0.157:2469/metrics,16621568
1723424360,go_memstats_heap_objects,telegraf-polling-service,https://10.42.0.157:2469/metrics,30766
1723424360,go_memstats_heap_released_bytes,telegraf-polling-service,https://10.42.0.157:2469/metrics,5685248
1723424360,go_memstats_heap_sys_bytes,telegraf-polling-service,https://10.42.0.157:2469/metrics,31195136
1723424360,go_memstats_last_gc_time_seconds,telegraf-polling-service,https://10.42.0.157:2469/metrics,1723424357.5355911
1723424360,go_memstats_lookups_total,telegraf-polling-service,https://10.42.0.157:2469/metrics,0
1723424360,go_memstats_mallocs_total,telegraf-polling-service,https://10.42.0.157:2469/metrics,379252785
1723424360,go_memstats_mcache_inuse_bytes,telegraf-polling-service,https://10.42.0.157:2469/metrics,9600
1723424360,go_memstats_mcache_sys_bytes,telegraf-polling-service,https://10.42.0.157:2469/metrics,15600
